folder_name,market,report_length
NYSE_UNVR_2019,NYSE,110455
NYSE_BLD_2021,NYSE,43543
NYSE_FLR_2014,NYSE,206947
NYSE_CHT_2011,NYSE,214991
NYSE_ENIC_2017,NYSE,225736
NYSE_NOMD_2019,NYSE,133465
NYSE_COR_2021,NYSE,62981
NYSE_COLD_2020,NYSE,58063
NYSE_ESS_2020,NYSE,121912
NYSE_FMC_2020,NYSE,112775
NYSE_OSK_2016,NYSE,81349
NYSE_DOOR_2021,NYSE,126771
NYSE_A_2007,NYSE,115765
NYSE_HDB_2017,NYSE,140865
NYSE_MCO_2021,NYSE,230910
NYSE_AZ_2020,NYSE,538774
NYSE_UGI_2021,NYSE,141956
NYSE_SNE_2014,NYSE,645233
NYSE_TECK_2013,NYSE,345602
NYSE_ATH_2020,NYSE,107912
NYSE_NVO_2017,NYSE,50019
NYSE_JPM_2017,NYSE,97681
NYSE_TSN_2014,NYSE,5493
NYSE_HES_2013,NYSE,186436
NYSE_A_2018,NYSE,111242
NYSE_NAV_2017,NYSE,56871
NYSE_CNX_2019,NYSE,105048
NYSE_JNJ_2014,NYSE,398792
NYSE_BBY_2017,NYSE,101235
NYSE_MAN_2017,NYSE,16292
NYSE_STM_2010,NYSE,424483
NYSE_JNJ_2020,NYSE,386349
NYSE_NSC_2013,NYSE,294432
NYSE_VOYA_2018,NYSE,58148
NYSE_NOW_2021,NYSE,103894
NYSE_XOM_2015,NYSE,346504
NYSE_CLS_2021,NYSE,218296
NYSE_SFL_2019,NYSE,37810
NYSE_BCE_2008,NYSE,60763
NYSE_MOS_2018,NYSE,201025
NYSE_ENR_2021,NYSE,26957
NYSE_HI_2020,NYSE,116367
NYSE_OGS_2020,NYSE,25626
NYSE_FCX_2008,NYSE,113883
NYSE_REG_2020,NYSE,165785
NYSE_PK_2021,NYSE,138270
NYSE_CF_2021,NYSE,79072
NYSE_DXC_2019,NYSE,134077
NYSE_RCL_2017,NYSE,100908
NYSE_AMH_2020,NYSE,49598
NYSE_ORA_2020,NYSE,317200
NYSE_KNL_2007,NYSE,48559
NYSE_B_2014,NYSE,33583
NYSE_AGCO_2021,NYSE,159375
NYSE_CLI_2021,NYSE,154093
NYSE_CMN_2019,NYSE,27869
NYSE_hpq_2014,NYSE,519209
NYSE_VICI_2019,NYSE,7668
NYSE_WMT_2010,NYSE,104138
NYSE_CHL_2021,NYSE,259367
NYSE_CMI_2006,NYSE,188707
NYSE_FRC_2019,NYSE,113689
NYSE_PG_2020,NYSE,396197
NYSE_NOC_2019,NYSE,178904
NYSE_BLD_2019,NYSE,27925
NYSE_SYY_2011,NYSE,14009
NYSE_SNP_2013,NYSE,209426
NYSE_KNL_2005,NYSE,31016
NYSE_SMG_2019,NYSE,32117
NYSE_CSL_2020,NYSE,98753
NYSE_SXT_2018,NYSE,62814
NYSE_UDR_2020,NYSE,102538
NYSE_TT_2013,NYSE,185177
NYSE_CHK_2011,NYSE,132299
NYSE_ARNC_2021,NYSE,160839
NYSE_KRO_2016,NYSE,58449
NYSE_ARNC_2019,NYSE,85720
NYSE_TI_2010,NYSE,387828
NYSE_INN_2018,NYSE,21681
NYSE_AXE_2019,NYSE,84822
NYSE_TSE_2018,NYSE,110077
NYSE_APO_2019,NYSE,183867
NYSE_COR_2018,NYSE,54332
NYSE_EQR_2016,NYSE,36477
NYSE_NKE_2018,NYSE,234023
NYSE_LXK_2018,NYSE,261470
NYSE_CPRI_2021,NYSE,105166
NYSE_ATI_2019,NYSE,34867
NYSE_SBS_2016,NYSE,287349
NYSE_AWK_2018,NYSE,226814
NYSE_AAT_2020,NYSE,56817
NYSE_HES_2010,NYSE,203392
NYSE_TI_2009,NYSE,471919
NYSE_DKS_2018,NYSE,118287
NYSE_AZRE_20200801_20210331,NYSE,151251
NYSE_DK_2020,NYSE,68021
NYSE_MET_2018,NYSE,92796
NYSE_KOP_2019,NYSE,128564
NYSE_TNC_2015,NYSE,86493
NYSE_XRX_2018,NYSE,180116
NYSE_DD_2022,NYSE,303856
NYSE_SLG_2021,NYSE,99307
NYSE_SUPV_2019,NYSE,230539
NYSE_NVO_2016,NYSE,38631
NYSE_CB_2019,NYSE,50426
NYSE_WRI_2017,NYSE,21307
NYSE_CI_2018,NYSE,285035
NYSE_CNHI_2015,NYSE,1106955
NYSE_LTHM_2019,NYSE,54250
NYSE_NRG_2010,NYSE,97199
NYSE_JBGS_2021,NYSE,122055
NYSE_SEE_2018,NYSE,37983
NYSE_NAV_2013,NYSE,62143
NYSE_HCC_2020,NYSE,22180
NYSE_ARNC_2015,NYSE,311366
NYSE_TI_2017,NYSE,516619
NYSE_GLOG_2019,NYSE,60526
NYSE_TV_2017,NYSE,277596
NYSE_ADS_2020,NYSE,63535
NYSE_KMI_2020,NYSE,424304
NYSE_KOP_2012,NYSE,15003
NYSE_DOC_2019,NYSE,31767
NYSE_AVP_2020,NYSE,65344
NYSE_APO_2020,NYSE,247639
NYSE_KBH_2014,NYSE,91025
NYSE_AMX_2015,NYSE,161749
NYSE_EQT_2019,NYSE,198531
NYSE_OFC_2020,NYSE,43445
NYSE_APTV_2018,NYSE,0
NYSE_CBRE_2010,NYSE,189062
NYSE_STM_2019,NYSE,26628
NYSE_HUM_2018,NYSE,101544
NYSE_ESE_2019,NYSE,14086
NYSE_SPOT_2020,NYSE,54897
NYSE_OKE_2018,NYSE,102783
NYSE_BCE_2012,NYSE,112379
NYSE_DK_2019,NYSE,46391
NYSE_HRL_2011,NYSE,33096
NYSE_SFL_2018,NYSE,32594
NYSE_WCC_2021,NYSE,142557
NYSE_GT_2017,NYSE,106533
NYSE_FMC_2012,NYSE,121954
NYSE_GEF_2016,NYSE,25309
NYSE_KO_2017,NYSE,26905
NYSE_MCD_2021,NYSE,50604
NYSE_SYT_2018,NYSE,165868
NYSE_SPOT_2017,NYSE,40398
NYSE_CF_2016,NYSE,46652
NYSE_NKE_2020,NYSE,404132
NYSE_FAF_2021,NYSE,100774
NYSE_ABBV_2018,NYSE,206519
NYSE_TM_2010,NYSE,459735
NYSE_GIB_2019,NYSE,77689
NYSE_CVX_2010,NYSE,107896
NYSE_JNJ_2015,NYSE,363970
NYSE_DAN_2017,NYSE,36328
NYSE_PG_2008,NYSE,242718
NYSE_CHL_2011,NYSE,197769
NYSE_ABB_2013,NYSE,182992
NYSE_AMRX_2021,NYSE,57706
NYSE_PXD_2020,NYSE,229535
NYSE_MOS_2020,NYSE,234522
NYSE_SHO_2020,NYSE,101608
NYSE_CFG_2014,NYSE,79860
NYSE_ABG_2021,NYSE,87971
NYSE_HDB_2018,NYSE,176334
NYSE_FMC_2021,NYSE,166100
NYSE_ETRN_2020,NYSE,147429
NYSE_A_2003,NYSE,170781
NYSE_NAV_2012,NYSE,37589
NYSE_WELL_2019,NYSE,83039
NYSE_BLL_2016,NYSE,94721
NYSE_INFY_2018,NYSE,273657
NYSE_EQT_2014,NYSE,136888
NYSE_OFC_2017,NYSE,89611
NYSE_ODP_2020,NYSE,25957
NYSE_SJM_2015,NYSE,97275
NYSE_USX_2021,NYSE,28000
NYSE_ESE_2020,NYSE,11080
NYSE_AJG_2019,NYSE,37345
NYSE_PPL_2015,NYSE,201818
NYSE_GTES_2021,NYSE,91556
NYSE_ESS_2018,NYSE,101840
NYSE_HOG_2009,NYSE,36485
NYSE_KMB_2009,NYSE,197498
NYSE_ABEV_2020,NYSE,230166
NYSE_TPR_2013,NYSE,149019
NYSE_VZ_2006,NYSE,95726
NYSE_RELX_2008,NYSE,156504
NYSE_KBR_2021,NYSE,229204
NYSE_SEE_2013,NYSE,36699
NYSE_CHT_2013,NYSE,264625
NYSE_KO_2014_2015,NYSE,6357
NYSE_VNE_2020,NYSE,110930
NYSE_SR_2018,NYSE,80660
NYSE_HR_2020,NYSE,32633
NYSE_BMY_2014,NYSE,131382
NYSE_CHL_2019,NYSE,258799
NYSE_NOC_2007,NYSE,94539
NYSE_KNL_2009,NYSE,77440
NYSE_CCL_2021,NYSE,252591
NYSE_PVH_2016,NYSE,116655
NYSE_CWK_2018,NYSE,89054
NYSE_VMC_2000,NYSE,76186
NYSE_MCO_2019,NYSE,245903
NYSE_GS_2009,NYSE,80567
NYSE_KB_2019,NYSE,210213
NYSE_TREX_2021,NYSE,100249
NYSE_LXK_2015,NYSE,279374
NYSE_UPS_2020,NYSE,42101
NYSE_VVV_2016,NYSE,52853
NYSE_KO_2012_2013,NYSE,3682
NYSE_WPC_2020,NYSE,66310
NYSE_STM_2008,NYSE,260144
NYSE_ADM_2020,NYSE,130109
NYSE_MRO_2015,NYSE,130616
NYSE_DNR_2018,NYSE,154029
NYSE_HT_2020,NYSE,58658
NYSE_BABA_2018,NYSE,94148
NYSE_TJX_2017,NYSE,175793
NYSE_JCI_2018,NYSE,35791
NYSE_NOMD_2018,NYSE,59721
NYSE_PHI_2018,NYSE,191397
NYSE_ACCO_2019,NYSE,19946
NYSE_QTS_2020,NYSE,142847
NYSE_ECL_2004,NYSE,27221
NYSE_VFC_2020,NYSE,193501
NYSE_ARE_2017,NYSE,55254
NYSE_CTB_2016,NYSE,24130
NYSE_CHL_2015,NYSE,193366
NYSE_TGT_2016,NYSE,136584
NYSE_MS_2014,NYSE,239884
NYSE_SEE_2017,NYSE,7964
NYSE_HLF_2019,NYSE,21905
NYSE_AMP_2019,NYSE,89921
NYSE_GBX_2021,NYSE,76772
NYSE_NOMD_2021,NYSE,151527
NYSE_VZ_2009,NYSE,108595
NYSE_KBR_2019,NYSE,199213
NYSE_NBL_2016,NYSE,125628
NYSE_AMH_2018,NYSE,34829
NYSE_SWK_2019,NYSE,18333
NYSE_H_2011,NYSE,73487
NYSE_JEC_2017,NYSE,136171
NYSE_VLO_2021,NYSE,180618
NYSE_STT_2009,NYSE,214274
NYSE_SNE_2009,NYSE,84114
NYSE_NOV_2020,NYSE,42352
NYSE_MCO_2011,NYSE,66262
NYSE_SUI_2020,NYSE,77320
NYSE_HRL_2012,NYSE,96228
NYSE_SPP_2021,NYSE,297124
NYSE_HSC_2019,NYSE,33717
NYSE_HSY_2015,NYSE,191872
NYSE_TMO_2012,NYSE,50748
NYSE_ABB_2021,NYSE,178206
NYSE_SNE_2002,NYSE,202857
NYSE_NEM_2015,NYSE,397663
NYSE_ACC_2021,NYSE,116527
NYSE_WES_2020,NYSE,174427
NYSE_PBI_2010,NYSE,87146
NYSE_REVG_2019,NYSE,29102
NYSE_VAR_2013,NYSE,96333
NYSE_DGX_2020,NYSE,109397
NYSE_JPM_2016,NYSE,111977
NYSE_D_2017,NYSE,182657
NYSE_CHL_2014,NYSE,205746
NYSE_BAX_2020,NYSE,284948
NYSE_EW_2021,NYSE,214194
NYSE_FBHS_2018,NYSE,55798
NYSE_WST_2021,NYSE,50930
NYSE_LDOS_2019,NYSE,228621
NYSE_UNVR_2021,NYSE,147758
NYSE_BSX_2020,NYSE,119617
NYSE_SON_2018,NYSE,51611
NYSE_MCK_2019,NYSE,83781
NYSE_UPS_2015,NYSE,315298
NYSE_FMX_2019,NYSE,91383
NYSE_GS_2006,NYSE,32865
NYSE_AXE_2013,NYSE,49652
NYSE_VAR_2018,NYSE,42784
NYSE_GEF_2020,NYSE,314478
NYSE_APA_2019,NYSE,330340
NYSE_GT_2019,NYSE,181468
NYSE_LPL_2021,NYSE,287609
NYSE_CVX_2008,NYSE,177408
NYSE_BK_2016,NYSE,374495
NYSE_TAK_2015,NYSE,283132
NYSE_LNT_2021,NYSE,193306
NYSE_WAT_2009,NYSE,46535
NYSE_CMI_2021,NYSE,205629
NYSE_KEM_2020,NYSE,70956
NYSE_PG_2018,NYSE,314381
NYSE_KMB_2006,NYSE,166586
NYSE_AES_2019,NYSE,201330
NYSE_WTS_2021,NYSE,241261
NYSE_VALE_2013,NYSE,372013
NYSE_UGI_2020,NYSE,112298
NYSE_BMY_2010,NYSE,37706
NYSE_HD_2021,NYSE,242853
NYSE_HAS_2018,NYSE,15789
NYSE_SYT_2019,NYSE,171114
NYSE_CLS_2014,NYSE,168477
NYSE_SHG_2013,NYSE,283448
NYSE_SMP_2020,NYSE,45020
NYSE_OC_2008,NYSE,29524
NYSE_MO_2017,NYSE,171573
NYSE_CBT_2011,NYSE,29993
NYSE_IGT_2016,NYSE,260328
NYSE_IAG_2010,NYSE,114713
NYSE_ODP_2019,NYSE,20223
NYSE_JBL_2019_2021,NYSE,141643
NYSE_TNC_2021,NYSE,142144
NYSE_FDX_2012,NYSE,232102
NYSE_HDB_2016,NYSE,111710
NYSE_LEA_2018,NYSE,127214
NYSE_GLOG_2021,NYSE,75577
NYSE_CMI_2009,NYSE,240809
NYSE_PG_2021,NYSE,24149
NYSE_SMG_2020,NYSE,139182
NYSE_VST_2017,NYSE,35672
NYSE_CHD_2019,NYSE,130604
NYSE_AU_2014,NYSE,102555
NYSE_UPS_2006,NYSE,134731
NYSE_JEC_2015,NYSE,157140
NYSE_GLW_2021,NYSE,217518
NYSE_AXP_2019,NYSE,192896
NYSE_SJM_2022,NYSE,111243
NYSE_CPB_2020,NYSE,173363
NYSE_HRL_2021,NYSE,158995
NYSE_DD_2018,NYSE,188452
NYSE_MCD_2019,NYSE,43193
NYSE_JCI_2019,NYSE,50878
NYSE_APA_2018,NYSE,326382
NYSE_SLM_2020,NYSE,143433
NYSE_FBHS_2019,NYSE,70112
NYSE_COP_2021,NYSE,495312
NYSE_EXR_2019,NYSE,5690
NYSE_HST_2022,NYSE,162327
NYSE_TI_2008,NYSE,302100
NYSE_WST_2020,NYSE,55884
NYSE_RMD_2020,NYSE,149286
NYSE_FTSI_2019,NYSE,10496
NYSE_MSI_2020,NYSE,130097
NYSE_HBAN_2017,NYSE,124869
NYSE_JPM_2014,NYSE,157791
NYSE_CS_2012,NYSE,264911
NYSE_CMC_2016,NYSE,83807
NYSE_TGT_2021,NYSE,337831
NYSE_WMT_2022,NYSE,112688
NYSE_AU_2018,NYSE,257107
NYSE_DUK_2020,NYSE,158326
NYSE_SO_2016,NYSE,35056
NYSE_PLL_2020,NYSE,143303
NYSE_VZ_2019,NYSE,160745
NYSE_ASH_2019,NYSE,101450
NYSE_PRU_2017,NYSE,114982
NYSE_TMO_2021,NYSE,163701
NYSE_KRA_2019,NYSE,85432
NYSE_KEY_2018,NYSE,40304
NYSE_URI_2020,NYSE,172278
NYSE_SJW_2020,NYSE,87589
NYSE_SBS_2012,NYSE,214120
NYSE_IVZ_2019,NYSE,73248
NYSE_CHL_2006,NYSE,157904
NYSE_DPZ_2021,NYSE,80828
NYSE_CMI_2013,NYSE,328032
NYSE_BDX_2018,NYSE,163605
NYSE_TRU_2017,NYSE,90160
NYSE_T_2007,NYSE,87154
NYSE_ABB_2016,NYSE,221252
NYSE_SJM_2021,NYSE,103721
NYSE_AMX_2019,NYSE,291668
NYSE_HSY_2017,NYSE,111843
NYSE_CMC_2018,NYSE,91122
NYSE_WRE_2019,NYSE,55864
NYSE_ALL_2009,NYSE,158041
NYSE_MHK_2017,NYSE,30914
NYSE_AL_2020,NYSE,66395
NYSE_CL_2018,NYSE,218616
NYSE_BAM_2020,NYSE,101855
NYSE_MRO_2010,NYSE,93467
NYSE_TRS_2020,NYSE,58778
NYSE_LM_2019,NYSE,43768
NYSE_ZMH_2021,NYSE,86256
NYSE_GPS_2016,NYSE,213873
NYSE_VZ_2011,NYSE,110666
NYSE_UNM_2018,NYSE,54259
NYSE_NI_2020,NYSE,18939
NYSE_HRL_2020,NYSE,132877
NYSE_TMX_2019,NYSE,26631
NYSE_CHT_2010,NYSE,180770
NYSE_PG_2006,NYSE,223705
NYSE_WMT_2012,NYSE,351702
NYSE_CL_2017,NYSE,195052
NYSE_VSTO_2020,NYSE,104896
NYSE_KBH_2017,NYSE,90106
NYSE_BAM_2019,NYSE,89543
NYSE_hpq_2019,NYSE,487756
NYSE_DELL_2014,NYSE,210588
NYSE_CEIX_2019,NYSE,79457
NYSE_DAR_2022,NYSE,145408
NYSE_NOC_2014,NYSE,149818
NYSE_AFL_2014,NYSE,74369
NYSE_XHR_2021,NYSE,93499
NYSE_PLOW_2020,NYSE,54420
NYSE_HDB_2020,NYSE,116813
NYSE_A_2001,NYSE,124031
NYSE_MMM_2016,NYSE,469661
NYSE_LYB_2017,NYSE,65877
NYSE_STZ_2020,NYSE,27170
NYSE_NKE_2019,NYSE,279388
NYSE_OSG_2017,NYSE,11649
NYSE_WELL_2012,NYSE,57929
NYSE_MMS_2017,NYSE,41323
NYSE_ATKR_2020,NYSE,71268
NYSE_BHP,NYSE,254819
NYSE_PBI_2017,NYSE,128212
NYSE_NKE_2001,NYSE,181378
NYSE_UNVR_2015,NYSE,65863
NYSE_WCN_2020,NYSE,61924
NYSE_AMRC_2020,NYSE,65539
NYSE_DUK_2019,NYSE,132628
NYSE_PFE_2020,NYSE,162401
NYSE_EE_2021,NYSE,87257
NYSE_VRS_2018,NYSE,19377
NYSE_PK_2019,NYSE,71343
NYSE_KB_2017,NYSE,157614
NYSE_YUMC_2018,NYSE,168428
NYSE_TGT_2014,NYSE,108103
NYSE_YUM_2014,NYSE,326059
NYSE_KEYS_2020,NYSE,206645
NYSE_OC_2012,NYSE,6796
NYSE_UNM_2017,NYSE,26642
NYSE_WPM_2021,NYSE,187951
NYSE_AXE_2015,NYSE,58929
NYSE_EVRG_2021,NYSE,122038
NYSE_NSP_2012,NYSE,18062
NYSE_BDX_2019,NYSE,213038
NYSE_ETRN_2019,NYSE,54700
NYSE_PPG_2018,NYSE,21945
NYSE_PCG_2004,NYSE,176743
NYSE_F_2022,NYSE,403439
NYSE_DRE_2021,NYSE,67633
NYSE_NVO_2021,NYSE,84245
NYSE_PPG_2009,NYSE,33526
NYSE_NBL_2020,NYSE,189639
NYSE_CWT_2021,NYSE,219408
NYSE_ECL_2010,NYSE,86522
NYSE_TM_2013,NYSE,123459
NYSE_UTL_2020,NYSE,167157
NYSE_MSM_2020,NYSE,96486
NYSE_MAXR_2021,NYSE,204145
NYSE_TEL_2018,NYSE,126269
NYSE_BK_2007,NYSE,36253
NYSE_FLR_2019,NYSE,74143
NYSE_SJM_2017,NYSE,142201
NYSE_AIZ_2021,NYSE,74994
NYSE_HES_2003,NYSE,29777
NYSE_CXW_2018,NYSE,145997
NYSE_SJM_2018,NYSE,124472
NYSE_R_2019,NYSE,199110
NYSE_TT_2018,NYSE,187237
NYSE_ATR_2020,NYSE,236703
NYSE_IVZ_2017,NYSE,61428
NYSE_HLT_2013,NYSE,205660
NYSE_BCE_2021,NYSE,321416
NYSE_FLO_2018,NYSE,20608
NYSE_COP_2017,NYSE,132190
NYSE_VZ_2010,NYSE,103693
NYSE_BBY_2018,NYSE,115169
NYSE_VALE_2019,NYSE,354551
NYSE_CBT_2018,NYSE,110925
NYSE_TDC_2017,NYSE,161721
NYSE_TGT_2007,NYSE,149991
NYSE_RDY_2013,NYSE,53371
NYSE_SNE_2011,NYSE,82941
NYSE_PRU_2015,NYSE,81501
NYSE_INGR_2018,NYSE,50893
NYSE_DBRG_2021,NYSE,104324
NYSE_AEP_2012,NYSE,212398
NYSE_AVB_2015,NYSE,112019
NYSE_APA_2014,NYSE,44062
NYSE_VRS_2009,NYSE,88090
NYSE_BTU_2020,NYSE,61185
NYSE_HIG_2021,NYSE,115942
NYSE_D_2021,NYSE,202009
NYSE_PEP_2019,NYSE,11283
NYSE_HES_2017,NYSE,214256
NYSE_V_2016,NYSE,166885
NYSE_GIS_2017,NYSE,288776
NYSE_GES_2018,NYSE,21029
NYSE_MSM_2018,NYSE,82004
NYSE_INFY_2014,NYSE,307008
NYSE_NVS_2015,NYSE,291205
NYSE_CMG_2019,NYSE,39941
NYSE_TDC_2021,NYSE,119381
NYSE_CTB_2020,NYSE,39810
NYSE_CNO_2020,NYSE,135650
NYSE_AOS_2018,NYSE,42425
NYSE_DTE_2021,NYSE,64341
NYSE_VRS_2006,NYSE,60379
NYSE_ACN_2019,NYSE,168120
NYSE_STM_2004,NYSE,246313
NYSE_AVB_2013,NYSE,55160
NYSE_CMI_2020,NYSE,159580
NYSE_NSC_2019,NYSE,114370
NYSE_LVS_2013,NYSE,61295
NYSE_ITW_2016,NYSE,45503
NYSE_UNM_2014,NYSE,34296
NYSE_QTS_2018,NYSE,56373
NYSE_CAJ_2015,NYSE,465441
NYSE_SCS_2016,NYSE,59212
NYSE_KMT_2022,NYSE,154377
NYSE_ROK_2019,NYSE,67808
NYSE_ALK_2019,NYSE,34160
NYSE_ELS_2020,NYSE,99889
NYSE_JPM_2020,NYSE,206407
NYSE_DCI_2014,NYSE,32079
NYSE_CSTM_2018,NYSE,132258
NYSE_RAD_2019,NYSE,71717
NYSE_EMN_2015,NYSE,212535
NYSE_STOR_2020,NYSE,72853
NYSE_PM_2018,NYSE,361416
NYSE_ABM_2017,NYSE,77256
NYSE_UPS_2008,NYSE,218280
NYSE_MTB_2021,NYSE,221429
NYSE_ADC_2020,NYSE,29231
NYSE_AHS_2019,NYSE,64448
NYSE_PHI_2020,NYSE,334659
NYSE_DIS_2014,NYSE,190283
NYSE_CPB_2011,NYSE,257798
NYSE_MMM_2020,NYSE,511197
NYSE_MU_2021,NYSE,209704
NYSE_GVA_2010,NYSE,47210
NYSE_EURN_2019,NYSE,36922
NYSE_MSA_2021,NYSE,56375
NYSE_NAV_2020,NYSE,88631
NYSE_KOS_2016,NYSE,154130
NYSE_hpq_2012,NYSE,537844
NYSE_HFC_2021,NYSE,103738
NYSE_TAK_2017,NYSE,209157
NYSE_SJW_2019,NYSE,103458
NYSE_AEP_2018,NYSE,412444
NYSE_STT_2018,NYSE,288947
NYSE_GWW_2019,NYSE,84493
NYSE_DIS_2017,NYSE,52973
NYSE_CAG_2016,NYSE,209415
NYSE_IQV_2020,NYSE,102073
NYSE_TCO_2015,NYSE,29054
NYSE_PRI_2017,NYSE,28602
NYSE_TRN_2021,NYSE,47183
NYSE_SJM_2016,NYSE,110794
NYSE_TSN_2005,NYSE,144752
NYSE_FCAU_2017,NYSE,453460
NYSE_AMT_2021,NYSE,220916
NYSE_OSK_2020,NYSE,114723
NYSE_GL_2021,NYSE,69517
NYSE_SNE_2019,NYSE,738397
NYSE_ENIC_2021,NYSE,844430
NYSE_K_2009,NYSE,184376
NYSE_TIF_2019,NYSE,214367
NYSE_MCD_2001,NYSE,115565
NYSE_TEN_2019,NYSE,94064
NYSE_BURL_2020,NYSE,93033
NYSE_NWL_2021,NYSE,147362
NYSE_AFL_2020,NYSE,172599
NYSE_TAK_2021,NYSE,186553
NYSE_VICI_2021,NYSE,82463
NYSE_UNM_2021,NYSE,139560
NYSE_VAC_2019,NYSE,35825
NYSE_CMI_2015,NYSE,302720
NYSE_EL_2014,NYSE,107499
NYSE_SSD_2021,NYSE,66335
NYSE_AQUA_2019,NYSE,54949
NYSE_VZ_2016,NYSE,64498
NYSE_CPS_2021,NYSE,0
NYSE_KBH_2018,NYSE,113570
NYSE_T_2009,NYSE,132075
NYSE_VIPS_2021,NYSE,173016
NYSE_MCK_2018,NYSE,79711
NYSE_DOX_2021_2022,NYSE,189334
NYSE_PHI_2015,NYSE,111652
NYSE_SLG_2014,NYSE,32968
NYSE_WSM_2017,NYSE,21956
NYSE_GEF_2021,NYSE,331929
NYSE_HON_2020,NYSE,106588
NYSE_FLR_2013,NYSE,174263
NYSE_DELL_2016,NYSE,335876
NYSE_RF_2018,NYSE,183161
NYSE_LIN_2018,NYSE,326519
NYSE_APTV_2021,NYSE,92319
NYSE_DVN_2019,NYSE,167749
NYSE_AZ_2017,NYSE,246491
NYSE_OC_2016,NYSE,452886
NYSE_AVNT_2020,NYSE,229653
NYSE_VAR_2012,NYSE,76329
NYSE_PEP_2020,NYSE,13244
NYSE_RCI_2017,NYSE,160073
NYSE_CSTM_2017,NYSE,128519
NYSE_WMK_2019,NYSE,19078
NYSE_PNR_2018,NYSE,93146
NYSE_ADC_2021,NYSE,67157
NYSE_DIS_2020,NYSE,200687
NYSE_ACCO_2020,NYSE,25285
NYSE_RYAM_2021,NYSE,80156
NYSE_BYD_2018,NYSE,26776
NYSE_ALK_2020,NYSE,56679
NYSE_PNC_2017,NYSE,138601
NYSE_ESNT_2021,NYSE,46002
NYSE_HRL_2013,NYSE,104951
NYSE_TNC_2014,NYSE,58472
NYSE_NVTA_2021,NYSE,50753
NYSE_CVS_2018,NYSE,171230
NYSE_A_2020,NYSE,197081
NYSE_TECK_2008,NYSE,62781
NYSE_RBC_2021,NYSE,99203
NYSE_TX_2020,NYSE,171899
NYSE_LPL_2014,NYSE,202747
NYSE_PVH_2018,NYSE,131999
NYSE_SYT_2021,NYSE,318854
NYSE_HUN_2013,NYSE,78998
NYSE_AVNS_2019,NYSE,27785
NYSE_FDS_2020,NYSE,30698
NYSE_TDC_2020,NYSE,110332
NYSE_BHP_2018,NYSE,244356
NYSE_HR_2019,NYSE,25584
NYSE_COP_2005,NYSE,139331
NYSE_KOS_2017,NYSE,155857
NYSE_SPXC_2020,NYSE,70219
NYSE_MAS_2017,NYSE,70028
NYSE_ANET_2021,NYSE,83741
NYSE_PEG_2020,NYSE,28294
NYSE_ALG_2020,NYSE,77150
NYSE_PLD_2014,NYSE,103031
NYSE_COF_2017,NYSE,143939
NYSE_TCO_2016,NYSE,41193
NYSE_VFC_2018,NYSE,205594
NYSE_V_2018,NYSE,133525
NYSE_NRG_2012,NYSE,42505
NYSE_TK_2011,NYSE,66509
NYSE_HFC_2019,NYSE,65280
NYSE_CVS_2011,NYSE,208664
NYSE_ABB_2010,NYSE,135833
NYSE_ACA_2020,NYSE,70249
NYSE_A_2005,NYSE,95696
NYSE_CDE_2021,NYSE,149636
NYSE_SPGI_2019,NYSE,121924
NYSE_UNF_2014,NYSE,19977
NYSE_SCL_2021,NYSE,122777
NYSE_COLD_2019,NYSE,40058
NYSE_ES_2020,NYSE,176569
NYSE_MRK_2020,NYSE,470596
NYSE_ABB_2011,NYSE,172295
NYSE_ITW_2021,NYSE,212792
NYSE_TGT_2019,NYSE,249554
NYSE_TX_2017,NYSE,76099
NYSE_TEVA_2017,NYSE,93655
NYSE_CMA_2021,NYSE,271370
NYSE_PQG_2019,NYSE,76040
NYSE_DOW_2016,NYSE,258811
NYSE_TGT_2013,NYSE,147467
NYSE_MS_2010,NYSE,97189
NYSE_ARD_2019,NYSE,83672
NYSE_RELX_2009,NYSE,170291
NYSE_HUN_2011,NYSE,71866
NYSE_RBC_2018,NYSE,48002
NYSE_HMN_2017,NYSE,56653
NYSE_CNHI_2020,NYSE,966670
NYSE_ED_2016,NYSE,78115
NYSE_BDX_2011,NYSE,122603
NYSE_ABM_2019,NYSE,79776
NYSE_OSK_2018,NYSE,98277
NYSE_V_2020,NYSE,127101
NYSE_ALK_2021,NYSE,81968
NYSE_VVV_2017,NYSE,74803
NYSE_PLL_2013,NYSE,13998
NYSE_MTW_2021,NYSE,59258
NYSE_AXL_2020,NYSE,77072
NYSE_UNM_2013,NYSE,46615
NYSE_HOG_2012,NYSE,28517
NYSE_OC_2010,NYSE,6378
NYSE_CF_2020,NYSE,62935
NYSE_BR_2021,NYSE,115446
NYSE_DHR_2021,NYSE,214360
NYSE_STT_2010,NYSE,37807
NYSE_SPOT_2019,NYSE,67389
NYSE_KR_2020,NYSE,137012
NYSE_EOG_2020,NYSE,195285
NYSE_CHL_2018,NYSE,221577
NYSE_ONTO_2020,NYSE,27219
NYSE_DHR_2019,NYSE,103885
NYSE_H_2014,NYSE,8039
NYSE_HUM_2013,NYSE,104574
NYSE_TECK_2019,NYSE,291482
NYSE_SNP_2020,NYSE,424314
NYSE_PRI_2021,NYSE,136632
NYSE_ARD_2013,NYSE,74427
NYSE_HL_2017,NYSE,20122
NYSE_MTW_2018,NYSE,39276
NYSE_D_2018,NYSE,407252
NYSE_INGR_2017,NYSE,45132
